method,keep,mask_p,sampling,cs_type,n,r_hat,radius,lcb_f,ucb_f
vbp,256,0.5,adaptive,hoeffding,1000,0.33808442902320845,0.13553405443948416,0.5263815165373074,0.7974496254162757
vbp,256,0.5,adaptive,hoeffding,2000,0.3325862608994561,0.09945869996028617,0.5679550391402577,0.7668724390608301
vbp,256,0.5,adaptive,hoeffding,5000,0.3241670477812415,0.06580888554144937,0.6100240666773091,0.7416418377602079
vbp,256,0.5,adaptive,hoeffding,10000,0.32602881173192344,0.04802981695136191,0.6259413713167147,0.7220010052194384
vbp,256,0.5,adaptive,betting,50,0.341589553590758,0.3217699923191626,0.29664431533409397,0.9401842999724191
vbp,256,0.5,adaptive,betting,100,0.3496932082737821,0.21494285800629698,0.4142527939105448,0.8441385099231388
vbp,256,0.5,adaptive,betting,200,0.3153564433103922,0.14137520290300098,0.5252524920198548,0.8080028978258568
vbp,256,0.5,adaptive,betting,500,0.31260562148125415,0.09392336081046077,0.5842625592035353,0.7721092808244567
vbp,256,0.5,adaptive,betting,1000,0.3380844278992351,0.0704884263304546,0.5874454400892231,0.7284222927501323
vbp,256,0.5,adaptive,betting,2000,0.3325862597414232,0.052340417200815004,0.6123853711479332,0.7170662055495632
vbp,256,0.5,adaptive,betting,5000,0.32416704674582403,0.0341824614598934,0.6405198523307819,0.7088847752505687
vbp,256,0.5,adaptive,betting,10000,0.3260288107067232,0.025311483483143965,0.6480630528261191,0.6986860197924071
vbp,128,0.1,iid,hoeffding,50,0.08,0.34656349731962505,0.5734365026803749,1.0
vbp,128,0.1,iid,hoeffding,100,0.06,0.25881383394788676,0.6811861660521132,1.0
vbp,128,0.1,iid,hoeffding,200,0.065,0.19224473002972509,0.7427552699702749,1.0
vbp,128,0.1,iid,hoeffding,500,0.074,0.12890227287922065,0.7970977271207793,1.0
vbp,128,0.1,iid,hoeffding,1000,0.086,0.09487383810763891,0.8191261618923611,1.0
vbp,128,0.1,iid,hoeffding,2000,0.0845,0.06962108997220032,0.8458789100277997,0.9851210899722003
vbp,128,0.1,iid,hoeffding,5000,0.0848,0.046066219879014554,0.8691337801209854,0.9612662198790145
vbp,128,0.1,iid,hoeffding,10000,0.0829,0.03362087186595333,0.8834791281340466,0.9507208718659533
vbp,128,0.1,iid,betting,50,0.08,0.14724746704101566,0.7055050659179687,1.0
vbp,128,0.1,iid,betting,100,0.06,0.08810096740722656,0.8237980651855469,1.0
vbp,128,0.1,iid,betting,200,0.065,0.06233833312988283,0.8630088806152343,0.987685546875
vbp,128,0.1,iid,betting,500,0.074,0.03955480194091796,0.881117202758789,0.960226806640625
vbp,128,0.1,iid,betting,1000,0.086,0.030020156860351557,0.8809606628417969,0.9410009765625
vbp,128,0.1,iid,betting,2000,0.0845,0.02220356750488281,0.8916402282714844,0.93604736328125
vbp,128,0.1,iid,betting,5000,0.0848,0.014913842773437491,0.899538427734375,0.92936611328125
vbp,128,0.1,iid,betting,10000,0.0829,0.01086845817565918,0.9058419593811036,0.9275788757324219
vbp,128,0.1,adaptive,hoeffding,50,0.15980604648590088,0.49509071045660724,0.34510324305749185,1.0
vbp,128,0.1,adaptive,hoeffding,100,0.13132255390286446,0.3697340484969811,0.4989433976001545,1.0
vbp,128,0.1,adaptive,hoeffding,200,0.09158179260790349,0.274635328613893,0.6337828787782035,1.0
vbp,128,0.1,adaptive,hoeffding,500,0.09593889781832696,0.18414610411317237,0.7199149980685007,1.0
vbp,128,0.1,adaptive,hoeffding,1000,0.08766775421798229,0.13553405443948416,0.7767981913425336,1.0
vbp,128,0.1,adaptive,hoeffding,2000,0.08069340767711401,0.09945869996028617,0.8198478923625998,1.0
vbp,128,0.1,adaptive,hoeffding,5000,0.08334531007409096,0.06580888554144937,0.8508458043844597,0.9824635754673584
vbp,128,0.1,adaptive,hoeffding,10000,0.08180718319118023,0.04802981695136191,0.8701629998574578,0.9662226337601817
vbp,128,0.1,adaptive,betting,50,0.15980604648590088,0.22698444107512325,0.5460311178497534,1.0
vbp,128,0.1,adaptive,betting,100,0.13132255390286443,0.14020521628014948,0.7099952622015584,0.9904056947618574
vbp,128,0.1,adaptive,betting,200,0.09158179260790346,0.07671733413588178,0.8255703846435632,0.9790050529153268
vbp,128,0.1,adaptive,betting,500,0.09593889781832698,0.045194807707593265,0.8564176997836854,0.946807315198872
vbp,128,0.1,adaptive,betting,1000,0.08766775421798235,0.030600137443980994,0.8792986614582317,0.9404989363461936
vbp,128,0.1,adaptive,betting,2000,0.08069340767711405,0.021000608688123222,0.8968680101574242,0.9388692275336706
vbp,128,0.1,adaptive,betting,5000,0.08334531007409092,0.014594516761654838,0.9014650639541069,0.9306540974774166
vbp,128,0.1,adaptive,betting,10000,0.08180718319118019,0.010710078353487619,0.907188296340663,0.9286084530476383
vbp,128,0.2,iid,hoeffding,50,0.2,0.34656349731962505,0.45343650268037494,1.0
vbp,128,0.2,iid,hoeffding,100,0.17,0.25881383394788676,0.5711861660521133,1.0
vbp,128,0.2,iid,hoeffding,200,0.14,0.19224473002972509,0.6677552699702749,1.0
vbp,128,0.2,iid,hoeffding,500,0.166,0.12890227287922065,0.7050977271207793,0.9629022728792207
vbp,128,0.2,iid,hoeffding,1000,0.17,0.09487383810763891,0.735126161892361,0.9248738381076389
vbp,128,0.2,iid,hoeffding,2000,0.1715,0.06962108997220032,0.7588789100277997,0.8981210899722003
vbp,128,0.2,iid,hoeffding,5000,0.1618,0.046066219879014554,0.7921337801209855,0.8842662198790145
vbp,128,0.2,iid,hoeffding,10000,0.1615,0.03362087186595333,0.8048791281340466,0.8721208718659533
vbp,128,0.2,iid,betting,50,0.2,0.2176025390625,0.54832763671875,0.98353271484375
vbp,128,0.2,iid,betting,100,0.17,0.13711109161376953,0.6733428192138672,0.9475650024414063
vbp,128,0.2,iid,betting,200,0.14,0.08629318237304687,0.7607803344726562,0.93336669921875
vbp,128,0.2,iid,betting,500,0.166,0.05754522705078125,0.7700145263671875,0.88510498046875
vbp,128,0.2,iid,betting,1000,0.17,0.043425369262695315,0.7828996276855469,0.8697503662109375
vbp,128,0.2,iid,betting,2000,0.1715,0.032552928924560534,0.7938232498168946,0.8589291076660156
vbp,128,0.2,iid,betting,5000,0.1618,0.02089602508544923,0.8161885528564453,0.8579806030273438
vbp,128,0.2,iid,betting,10000,0.1615,0.0154007682800293,0.8224940872192382,0.8532956237792968
vbp,128,0.2,adaptive,hoeffding,50,0.2514572334289551,0.49509071045660724,0.25345205611443766,1.0
vbp,128,0.2,adaptive,hoeffding,100,0.18824814274907112,0.3697340484969811,0.4420178087539478,1.0
vbp,128,0.2,adaptive,hoeffding,200,0.15396568350493908,0.274635328613893,0.5713989878811679,1.0
vbp,128,0.2,adaptive,hoeffding,500,0.1553965892381966,0.18414610411317237,0.660457306648631,1.0
vbp,128,0.2,adaptive,hoeffding,1000,0.14991355577297508,0.13553405443948416,0.7145523897875408,0.9856204986665091
vbp,128,0.2,adaptive,hoeffding,2000,0.1489594057397917,0.09945869996028617,0.7515818942999222,0.9504992942204945
vbp,128,0.2,adaptive,hoeffding,5000,0.16027602157648652,0.06580888554144937,0.7739150928820642,0.9055328639649629
vbp,128,0.2,adaptive,hoeffding,10000,0.1578019507288467,0.04802981695136191,0.7941682323197914,0.8902278662225152
vbp,128,0.2,adaptive,betting,50,0.2514572334289551,0.27928366386452186,0.42757367069708263,0.9861409984261263
vbp,128,0.2,adaptive,betting,100,0.18824814274907112,0.15706549978159698,0.6391861266581516,0.9533171262213455
vbp,128,0.2,adaptive,betting,200,0.15396568350493908,0.08714307826015394,0.759058655912521,0.9333448124328289
vbp,128,0.2,adaptive,betting,500,0.15539658923819655,0.05260209589846985,0.7926650420338159,0.8978692338307556
vbp,128,0.2,adaptive,betting,1000,0.14991355577297505,0.0364695210308272,0.8116794919778222,0.8846185340394765
vbp,128,0.2,adaptive,betting,2000,0.14895940573979158,0.028229586411926834,0.8215475833885167,0.8780067562123703
vbp,128,0.2,adaptive,betting,5000,0.16027602157648657,0.01920355154885238,0.8202068287965237,0.8586139318942285
vbp,128,0.2,adaptive,betting,10000,0.15780195072884665,0.01423469677665358,0.8277328083276938,0.8562022018810009
vbp,128,0.5,iid,hoeffding,50,0.54,0.34656349731962505,0.11343650268037497,0.806563497319625
vbp,128,0.5,iid,hoeffding,100,0.51,0.25881383394788676,0.23118616605211328,0.7488138339478867
vbp,128,0.5,iid,hoeffding,200,0.465,0.19224473002972509,0.34275526997027495,0.7272447300297251
vbp,128,0.5,iid,hoeffding,500,0.492,0.12890227287922065,0.3790977271207794,0.6369022728792206
vbp,128,0.5,iid,hoeffding,1000,0.495,0.09487383810763891,0.41012616189236106,0.599873838107639
vbp,128,0.5,iid,hoeffding,2000,0.5085,0.06962108997220032,0.42187891002779976,0.5611210899722003
vbp,128,0.5,iid,hoeffding,5000,0.5068,0.046066219879014554,0.44713378012098537,0.5392662198790146
vbp,128,0.5,iid,hoeffding,10000,0.5073,0.03362087186595333,0.4590791281340467,0.5263208718659533
vbp,128,0.5,iid,betting,50,0.54,0.2132516479492188,0.24318176269531233,0.6696850585937499
vbp,128,0.5,iid,betting,100,0.51,0.14356346130371095,0.3411666870117187,0.6282936096191406
vbp,128,0.5,iid,betting,200,0.465,0.09842220306396479,0.4350140380859375,0.631858444213867
vbp,128,0.5,iid,betting,500,0.492,0.06677996826171878,0.44015917968749996,0.5737191162109375
vbp,128,0.5,iid,betting,1000,0.495,0.05093002319335943,0.4531792449951171,0.5550392913818359
vbp,128,0.5,iid,betting,2000,0.5085,0.03710906982421874,0.4541065216064454,0.5283246612548829
vbp,128,0.5,iid,betting,5000,0.5068,0.025561874389648465,0.4673945983886718,0.5185183471679687
vbp,128,0.5,iid,betting,10000,0.5073,0.01913602447509774,0.4734238342285155,0.5116958831787111
vbp,128,0.5,adaptive,hoeffding,50,0.6285896555148065,0.49509071045660724,-0.12368036597141385,0.8665010549418007
vbp,128,0.5,adaptive,hoeffding,100,0.536876617676462,0.3697340484969811,0.0933893338265569,0.8328574308205191
vbp,128,0.5,adaptive,hoeffding,200,0.4341643957265478,0.274635328613893,0.2912002756595592,0.8404709328873452
vbp,128,0.5,adaptive,hoeffding,500,0.45689731371434755,0.18414610411317237,0.35895658217248005,0.7272487903988248
vbp,128,0.5,adaptive,hoeffding,1000,0.49191189567626864,0.13553405443948416,0.37255404988424723,0.6436221587632155
vbp,128,0.5,adaptive,hoeffding,2000,0.4847201000762843,0.09945869996028617,0.4158211999634296,0.6147385998840018
vbp,128,0.5,adaptive,hoeffding,5000,0.4977609982592661,0.06580888554144937,0.4364301161992845,0.5680478872821833
vbp,128,0.5,adaptive,hoeffding,10000,0.49944852992033967,0.04802981695136191,0.4525216531282984,0.5485812870310223
vbp,128,0.5,adaptive,betting,50,0.6285896555148065,0.32188916279991897,0.05276526080797683,0.6965435864078149
vbp,128,0.5,adaptive,betting,100,0.5368766176764619,0.20487993895777143,0.258050991731971,0.6678108696475138
vbp,128,0.5,adaptive,betting,200,0.4341643957265478,0.1107098680876823,0.465212889455477,0.6866326256308416
vbp,128,0.5,adaptive,betting,500,0.4568973137143475,0.07983961022235653,0.4671535796365528,0.6268328000812659
vbp,128,0.5,adaptive,betting,1000,0.4919118956762682,0.05518768963859494,0.4548707616306298,0.5652461409078197
vbp,128,0.5,adaptive,betting,2000,0.4847201000762848,0.04314027122181696,0.4733916005321116,0.5596721429757455
vbp,128,0.5,adaptive,betting,5000,0.49776099825926495,0.02879116050443109,0.47387553083415856,0.5314578518430207
vbp,128,0.5,adaptive,betting,10000,0.49944852991693245,0.021494545060197517,0.47922882543621126,0.5222179155566062
vbp,64,0.1,iid,hoeffding,50,0.34,0.34656349731962505,0.31343650268037493,1.0
vbp,64,0.1,iid,hoeffding,100,0.38,0.25881383394788676,0.3611861660521132,0.8788138339478868
vbp,64,0.1,iid,hoeffding,200,0.39,0.19224473002972509,0.4177552699702749,0.8022447300297251
vbp,64,0.1,iid,hoeffding,500,0.39,0.12890227287922065,0.48109772712077936,0.7389022728792206
vbp,64,0.1,iid,hoeffding,1000,0.369,0.09487383810763891,0.5361261618923611,0.725873838107639
vbp,64,0.1,iid,hoeffding,2000,0.37,0.06962108997220032,0.5603789100277997,0.6996210899722003
vbp,64,0.1,iid,hoeffding,5000,0.3662,0.046066219879014554,0.5877337801209854,0.6798662198790145
vbp,64,0.1,iid,hoeffding,10000,0.3668,0.03362087186595333,0.5995791281340467,0.6668208718659533
vbp,64,0.1,iid,betting,50,0.34,0.22467521667480464,0.4317201232910157,0.881070556640625
vbp,64,0.1,iid,betting,100,0.38,0.15338851928710934,0.4663339233398438,0.7731109619140625
vbp,64,0.1,iid,betting,200,0.39,0.10856079101562499,0.4991619873046875,0.7162835693359375
vbp,64,0.1,iid,betting,500,0.39,0.07458518981933593,0.5341688537597656,0.6833392333984375
vbp,64,0.1,iid,betting,1000,0.369,0.053039955139160155,0.5769852600097656,0.6830651702880859
vbp,64,0.1,iid,betting,2000,0.37,0.0404927825927735,0.5890484619140625,0.6700340270996095
vbp,64,0.1,iid,betting,5000,0.3662,0.027285229492187507,0.6063246307373047,0.6608950897216797
vbp,64,0.1,iid,betting,10000,0.3668,0.020029421997070335,0.613055010986328,0.6531138549804687
vbp,64,0.1,adaptive,hoeffding,50,0.3519371342658997,0.49509071045660724,0.15297215527749308,1.0
vbp,64,0.1,adaptive,hoeffding,100,0.3980302155017853,0.3697340484969811,0.2322357360012336,0.9717038329951958
vbp,64,0.1,adaptive,hoeffding,200,0.39602508157491684,0.274635328613893,0.32933958981119016,0.8786102470389762
vbp,64,0.1,adaptive,hoeffding,500,0.3776007695198059,0.18414610411317237,0.43825312636702174,0.8065453345933664
vbp,64,0.1,adaptive,hoeffding,1000,0.36843922510743143,0.13553405443948416,0.4960267204530844,0.7670948293320528
vbp,64,0.1,adaptive,hoeffding,2000,0.36237462328374387,0.09945869996028617,0.53816667675597,0.7370840766765423
vbp,64,0.1,adaptive,hoeffding,5000,0.37183543554842474,0.06580888554144937,0.5623556789101258,0.6939734499930246
vbp,64,0.1,adaptive,hoeffding,10000,0.36591853685826065,0.04802981695136191,0.5860516461903774,0.6821112800931013
vbp,64,0.1,adaptive,betting,50,0.3519371342658997,0.2819394762997361,0.3467297885963566,0.9106087411958288
vbp,64,0.1,adaptive,betting,100,0.3980302155017853,0.1835134533525044,0.4124700872523914,0.7794969939574002
vbp,64,0.1,adaptive,betting,200,0.3960250815749168,0.11764828550201692,0.4806888593850487,0.7159854303890825
vbp,64,0.1,adaptive,betting,500,0.3776007695198059,0.07375241964733398,0.5460171923780384,0.6935220316727063
vbp,64,0.1,adaptive,betting,1000,0.36843922510743143,0.052957672097473374,0.5765127114100859,0.6824280556050326
vbp,64,0.1,adaptive,betting,2000,0.36237462328374437,0.0389605141599787,0.5972379016014078,0.6751589299213652
vbp,64,0.1,adaptive,betting,5000,0.37183543554842446,0.026866557421185988,0.6004626535016622,0.6541957683440343
vbp,64,0.1,adaptive,betting,10000,0.3659185368582603,0.019453373820614406,0.6141696932591749,0.6530764409004037
vbp,64,0.2,iid,hoeffding,50,0.44,0.34656349731962505,0.21343650268037495,0.906563497319625
vbp,64,0.2,iid,hoeffding,100,0.43,0.25881383394788676,0.31118616605211324,0.8288138339478868
vbp,64,0.2,iid,hoeffding,200,0.445,0.19224473002972509,0.36275526997027496,0.7472447300297251
vbp,64,0.2,iid,hoeffding,500,0.436,0.12890227287922065,0.4350977271207793,0.6929022728792207
vbp,64,0.2,iid,hoeffding,1000,0.423,0.09487383810763891,0.4821261618923611,0.6718738381076389
vbp,64,0.2,iid,hoeffding,2000,0.4245,0.06962108997220032,0.5058789100277997,0.6451210899722003
vbp,64,0.2,iid,hoeffding,5000,0.4206,0.046066219879014554,0.5333337801209854,0.6254662198790146
vbp,64,0.2,iid,hoeffding,10000,0.4223,0.03362087186595333,0.5440791281340467,0.6113208718659533
vbp,64,0.2,iid,betting,50,0.44,0.22500701904296871,0.33214111328125007,0.7821551513671875
vbp,64,0.2,iid,betting,100,0.43,0.14778625488281244,0.423768768310547,0.7193412780761719
vbp,64,0.2,iid,betting,200,0.445,0.10319644927978516,0.45136940002441406,0.6577622985839844
vbp,64,0.2,iid,betting,500,0.436,0.07023587036132806,0.4934827880859376,0.6339545288085937
vbp,64,0.2,iid,betting,1000,0.423,0.051819099426269555,0.5249136352539063,0.6285518341064453
vbp,64,0.2,iid,betting,2000,0.4245,0.038805149078369156,0.5364753112792968,0.6140856094360352
vbp,64,0.2,iid,betting,5000,0.4206,0.02608715209960935,0.5532308105468751,0.6054051147460937
vbp,64,0.2,iid,betting,10000,0.4223,0.019181783294677707,0.558474479675293,0.5968380462646483
vbp,64,0.2,adaptive,hoeffding,50,0.3918683350086212,0.49509071045660724,0.11304095453477148,1.0
vbp,64,0.2,adaptive,hoeffding,100,0.4161028458178043,0.3697340484969811,0.21416310568521457,0.9536312026791768
vbp,64,0.2,adaptive,hoeffding,200,0.43759608797729016,0.274635328613893,0.28776858340881684,0.8370392406366028
vbp,64,0.2,adaptive,hoeffding,500,0.4379787019789219,0.18414610411317237,0.3778751939079057,0.7461674021342505
vbp,64,0.2,adaptive,hoeffding,1000,0.42283596965670583,0.13553405443948416,0.44162997590381003,0.7126980847827783
vbp,64,0.2,adaptive,hoeffding,2000,0.41496606623753907,0.09945869996028617,0.4855752338021748,0.684492633722747
vbp,64,0.2,adaptive,hoeffding,5000,0.42544560355991123,0.06580888554144937,0.5087455108986394,0.6403632819815381
vbp,64,0.2,adaptive,hoeffding,10000,0.4213487314261496,0.04802981695136191,0.5306214516224885,0.6266810855252123
vbp,64,0.2,adaptive,betting,50,0.39186833500862117,0.2818923422937262,0.30958281420996314,0.8733674987974155
vbp,64,0.2,adaptive,betting,100,0.4161028458178043,0.17969910239365794,0.3994201133701073,0.7588183181574232
vbp,64,0.2,adaptive,betting,200,0.43759608797728994,0.12146313883779433,0.43527340091362166,0.6781996785892104
vbp,64,0.2,adaptive,betting,500,0.4379787019789218,0.07748027170482993,0.48225814771851705,0.637218691128177
vbp,64,0.2,adaptive,betting,1000,0.4228359696567054,0.05642869519288765,0.5187483195223888,0.631605709908164
vbp,64,0.2,adaptive,betting,2000,0.41496606623753896,0.0408609113765713,0.5432282804667381,0.6249501032198806
vbp,64,0.2,adaptive,betting,5000,0.42544560355991057,0.028156425246732814,0.5461302531135759,0.6024431036070416
vbp,64,0.2,adaptive,betting,10000,0.4213487314261488,0.020938009740304547,0.5575803713908345,0.5994563908714436
vbp,64,0.5,iid,hoeffding,50,0.58,0.34656349731962505,0.07343650268037494,0.7665634973196251
vbp,64,0.5,iid,hoeffding,100,0.58,0.25881383394788676,0.16118616605211322,0.6788138339478869
vbp,64,0.5,iid,hoeffding,200,0.575,0.19224473002972509,0.23275526997027496,0.6172447300297251
vbp,64,0.5,iid,hoeffding,500,0.628,0.12890227287922065,0.24309772712077937,0.5009022728792206
vbp,64,0.5,iid,hoeffding,1000,0.639,0.09487383810763891,0.26612616189236105,0.45587383810763893
vbp,64,0.5,iid,hoeffding,2000,0.639,0.06962108997220032,0.2913789100277997,0.4306210899722003
vbp,64,0.5,iid,hoeffding,5000,0.6358,0.046066219879014554,0.31813378012098537,0.41026621987901457
vbp,64,0.5,iid,hoeffding,10000,0.6419,0.03362087186595333,0.32447912813404667,0.3917208718659533
vbp,64,0.5,iid,betting,50,0.58,0.20370468139648443,0.19863739013671866,0.6060467529296876
vbp,64,0.5,iid,betting,100,0.58,0.13777923583984378,0.286981201171875,0.5625396728515626
vbp,64,0.5,iid,betting,200,0.575,0.09551429748535153,0.33780937194824223,0.5288379669189454
vbp,64,0.5,iid,betting,500,0.628,0.05347186279296884,0.31845007324218744,0.4253937988281251
vbp,64,0.5,iid,betting,1000,0.639,0.03962309265136721,0.32113554382324216,0.4003817291259766
vbp,64,0.5,iid,betting,2000,0.639,0.03161619567871099,0.32931004333496094,0.3925424346923829
vbp,64,0.5,iid,betting,5000,0.6358,0.02217081756591799,0.3419487670898438,0.38629040222167976
vbp,64,0.5,iid,betting,10000,0.6419,0.016234702301025417,0.3418113021850586,0.37428070678710945
vbp,64,0.5,adaptive,hoeffding,50,0.6900343745201826,0.49509071045660724,-0.1851250849767898,0.8050563359364247
vbp,64,0.5,adaptive,hoeffding,100,0.6263746861740946,0.3697340484969811,0.003891265328924254,0.7433593623228865
vbp,64,0.5,adaptive,hoeffding,200,0.5957745534705464,0.274635328613893,0.12959011791556052,0.6788607751433466
vbp,64,0.5,adaptive,hoeffding,500,0.6224785549310036,0.18414610411317237,0.1933753409558241,0.5616675491821688
vbp,64,0.5,adaptive,hoeffding,1000,0.6421151470028562,0.13553405443948416,0.2223507985576596,0.493418907436628
vbp,64,0.5,adaptive,hoeffding,2000,0.6359290734804818,0.09945869996028617,0.2646122265592321,0.46352962647980434
vbp,64,0.5,adaptive,hoeffding,5000,0.629698639108683,0.06580888554144937,0.3044924753498677,0.4361102464327664
vbp,64,0.5,adaptive,hoeffding,10000,0.6359418103781994,0.04802981695136191,0.3160283726704387,0.41208800657316247
vbp,64,0.5,adaptive,betting,50,0.6900343745201825,0.3108449167136371,0.0,0.6216898334272742
vbp,64,0.5,adaptive,betting,100,0.6263746861740945,0.20481136997774865,0.15838746717193308,0.5680102071274304
vbp,64,0.5,adaptive,betting,200,0.5957745534705462,0.1409248022839129,0.25624693684699273,0.5380965414148186
vbp,64,0.5,adaptive,betting,500,0.6224785549310037,0.09112947377146352,0.2861324367201751,0.4683913842631021
vbp,64,0.5,adaptive,betting,1000,0.6421151470028568,0.06522278047465563,0.29213482298746607,0.4225803839367773
vbp,64,0.5,adaptive,betting,2000,0.6359290734804809,0.049213435429918295,0.31384137786392985,0.41226824872376644
